loss,epoch,idx
"tf.Tensor(0.42871398, shape=(), dtype=float32)",2,168
"tf.Tensor(0.4495198, shape=(), dtype=float32)",2,169
"tf.Tensor(0.4399626, shape=(), dtype=float32)",2,170
"tf.Tensor(0.44767413, shape=(), dtype=float32)",2,171
"tf.Tensor(0.43262327, shape=(), dtype=float32)",2,172
"tf.Tensor(0.4210204, shape=(), dtype=float32)",2,173
"tf.Tensor(0.4160068, shape=(), dtype=float32)",2,174
"tf.Tensor(0.43425694, shape=(), dtype=float32)",2,175
"tf.Tensor(0.43054897, shape=(), dtype=float32)",2,176
"tf.Tensor(0.4330654, shape=(), dtype=float32)",2,177
"tf.Tensor(0.43691415, shape=(), dtype=float32)",2,178
"tf.Tensor(0.42964953, shape=(), dtype=float32)",2,179
"tf.Tensor(0.41722685, shape=(), dtype=float32)",2,180
"tf.Tensor(0.4336837, shape=(), dtype=float32)",2,181
"tf.Tensor(0.431009, shape=(), dtype=float32)",2,182
"tf.Tensor(0.423802, shape=(), dtype=float32)",2,183
"tf.Tensor(0.4233144, shape=(), dtype=float32)",2,184
"tf.Tensor(0.43548596, shape=(), dtype=float32)",2,185
"tf.Tensor(0.42963296, shape=(), dtype=float32)",2,186
"tf.Tensor(0.4249469, shape=(), dtype=float32)",2,187
"tf.Tensor(0.4351418, shape=(), dtype=float32)",2,188
"tf.Tensor(0.41538, shape=(), dtype=float32)",2,189
"tf.Tensor(0.43638965, shape=(), dtype=float32)",2,190
"tf.Tensor(0.43930492, shape=(), dtype=float32)",2,191
"tf.Tensor(0.44642603, shape=(), dtype=float32)",2,192
"tf.Tensor(0.43203554, shape=(), dtype=float32)",2,193
"tf.Tensor(0.4220194, shape=(), dtype=float32)",2,194
"tf.Tensor(0.43053836, shape=(), dtype=float32)",2,195
"tf.Tensor(0.42888597, shape=(), dtype=float32)",2,196
"tf.Tensor(0.42487168, shape=(), dtype=float32)",2,197
"tf.Tensor(0.435864, shape=(), dtype=float32)",2,198
"tf.Tensor(0.43422937, shape=(), dtype=float32)",2,199
"tf.Tensor(0.4301682, shape=(), dtype=float32)",2,200
"tf.Tensor(0.4277538, shape=(), dtype=float32)",2,201
"tf.Tensor(0.4253415, shape=(), dtype=float32)",2,202
"tf.Tensor(0.4385034, shape=(), dtype=float32)",2,203
"tf.Tensor(0.428784, shape=(), dtype=float32)",2,204
"tf.Tensor(0.43116483, shape=(), dtype=float32)",2,205
"tf.Tensor(0.43034154, shape=(), dtype=float32)",2,206
"tf.Tensor(0.41140938, shape=(), dtype=float32)",2,207
"tf.Tensor(0.41666156, shape=(), dtype=float32)",2,208
"tf.Tensor(0.41839468, shape=(), dtype=float32)",2,209
"tf.Tensor(0.43799537, shape=(), dtype=float32)",2,210
"tf.Tensor(0.43781757, shape=(), dtype=float32)",2,211
"tf.Tensor(0.43133307, shape=(), dtype=float32)",2,212
"tf.Tensor(0.43460852, shape=(), dtype=float32)",2,213
"tf.Tensor(0.43754494, shape=(), dtype=float32)",2,214
"tf.Tensor(0.41588917, shape=(), dtype=float32)",2,215
"tf.Tensor(0.42831928, shape=(), dtype=float32)",2,216
"tf.Tensor(0.4279069, shape=(), dtype=float32)",2,217
"tf.Tensor(0.4293717, shape=(), dtype=float32)",2,218
"tf.Tensor(0.44900778, shape=(), dtype=float32)",2,219
"tf.Tensor(0.439326, shape=(), dtype=float32)",2,220
"tf.Tensor(0.43349695, shape=(), dtype=float32)",2,221
"tf.Tensor(0.4387907, shape=(), dtype=float32)",2,222
"tf.Tensor(0.4313201, shape=(), dtype=float32)",2,223
"tf.Tensor(0.42160767, shape=(), dtype=float32)",2,224
"tf.Tensor(0.42711896, shape=(), dtype=float32)",2,225
"tf.Tensor(0.44114292, shape=(), dtype=float32)",2,226
"tf.Tensor(0.43537688, shape=(), dtype=float32)",2,227
"tf.Tensor(0.43154687, shape=(), dtype=float32)",2,228
"tf.Tensor(0.43793905, shape=(), dtype=float32)",2,229
"tf.Tensor(0.4187162, shape=(), dtype=float32)",2,230
"tf.Tensor(0.43129247, shape=(), dtype=float32)",2,231
"tf.Tensor(0.43903893, shape=(), dtype=float32)",2,232
"tf.Tensor(0.42961618, shape=(), dtype=float32)",2,233
"tf.Tensor(0.42023608, shape=(), dtype=float32)",2,234
"tf.Tensor(0.4261678, shape=(), dtype=float32)",2,235
"tf.Tensor(0.44452667, shape=(), dtype=float32)",2,236
"tf.Tensor(0.43875855, shape=(), dtype=float32)",2,237
"tf.Tensor(0.42969298, shape=(), dtype=float32)",2,238
"tf.Tensor(0.4215366, shape=(), dtype=float32)",2,239
"tf.Tensor(0.42036793, shape=(), dtype=float32)",2,240
"tf.Tensor(0.44253007, shape=(), dtype=float32)",2,241
"tf.Tensor(0.42860162, shape=(), dtype=float32)",2,242
"tf.Tensor(0.4429421, shape=(), dtype=float32)",2,243
"tf.Tensor(0.42776152, shape=(), dtype=float32)",2,244
"tf.Tensor(0.4170973, shape=(), dtype=float32)",2,245
"tf.Tensor(0.43614423, shape=(), dtype=float32)",2,246
"tf.Tensor(0.42431435, shape=(), dtype=float32)",2,247
"tf.Tensor(0.42392153, shape=(), dtype=float32)",2,248
"tf.Tensor(0.4311182, shape=(), dtype=float32)",2,249
"tf.Tensor(0.4192853, shape=(), dtype=float32)",2,250
"tf.Tensor(0.4331603, shape=(), dtype=float32)",2,251
"tf.Tensor(0.41113055, shape=(), dtype=float32)",2,252
"tf.Tensor(0.43645328, shape=(), dtype=float32)",2,253
"tf.Tensor(0.43563056, shape=(), dtype=float32)",2,254
"tf.Tensor(0.42784187, shape=(), dtype=float32)",2,255
"tf.Tensor(0.4208749, shape=(), dtype=float32)",2,256
"tf.Tensor(0.43079996, shape=(), dtype=float32)",2,257
"tf.Tensor(0.43826318, shape=(), dtype=float32)",2,258
"tf.Tensor(0.4376675, shape=(), dtype=float32)",2,259
"tf.Tensor(0.4395107, shape=(), dtype=float32)",2,260
"tf.Tensor(0.42411375, shape=(), dtype=float32)",2,261
"tf.Tensor(0.42232752, shape=(), dtype=float32)",2,262
"tf.Tensor(0.4216619, shape=(), dtype=float32)",2,263
"tf.Tensor(0.4237646, shape=(), dtype=float32)",2,264
"tf.Tensor(0.42156702, shape=(), dtype=float32)",2,265
"tf.Tensor(0.43516672, shape=(), dtype=float32)",2,266
"tf.Tensor(0.43452233, shape=(), dtype=float32)",2,267
"tf.Tensor(0.42687458, shape=(), dtype=float32)",2,268
"tf.Tensor(0.43151492, shape=(), dtype=float32)",2,269
"tf.Tensor(0.43354636, shape=(), dtype=float32)",2,270
"tf.Tensor(0.4325506, shape=(), dtype=float32)",2,271
"tf.Tensor(0.42041293, shape=(), dtype=float32)",2,272
"tf.Tensor(0.4276871, shape=(), dtype=float32)",2,273
"tf.Tensor(0.43794727, shape=(), dtype=float32)",2,274
"tf.Tensor(0.42807236, shape=(), dtype=float32)",2,275
"tf.Tensor(0.4308902, shape=(), dtype=float32)",2,276
"tf.Tensor(0.44381458, shape=(), dtype=float32)",2,277
"tf.Tensor(0.4187565, shape=(), dtype=float32)",2,278
"tf.Tensor(0.42852116, shape=(), dtype=float32)",2,279
"tf.Tensor(0.42277905, shape=(), dtype=float32)",2,280
"tf.Tensor(0.42506614, shape=(), dtype=float32)",2,281
"tf.Tensor(0.42559987, shape=(), dtype=float32)",2,282
"tf.Tensor(0.42142045, shape=(), dtype=float32)",2,283
"tf.Tensor(0.43271774, shape=(), dtype=float32)",2,284
"tf.Tensor(0.43046767, shape=(), dtype=float32)",2,285
"tf.Tensor(0.4317817, shape=(), dtype=float32)",2,286
"tf.Tensor(0.4255224, shape=(), dtype=float32)",2,287
"tf.Tensor(0.42223588, shape=(), dtype=float32)",2,288
"tf.Tensor(0.4312892, shape=(), dtype=float32)",2,289
"tf.Tensor(0.4374152, shape=(), dtype=float32)",2,290
"tf.Tensor(0.44224906, shape=(), dtype=float32)",2,291
"tf.Tensor(0.42658937, shape=(), dtype=float32)",2,292
"tf.Tensor(0.438983, shape=(), dtype=float32)",2,293
"tf.Tensor(0.44107053, shape=(), dtype=float32)",2,294
"tf.Tensor(0.43743587, shape=(), dtype=float32)",2,295
"tf.Tensor(0.43268487, shape=(), dtype=float32)",2,296
"tf.Tensor(0.41529703, shape=(), dtype=float32)",2,297
"tf.Tensor(0.42588535, shape=(), dtype=float32)",2,298
"tf.Tensor(0.4380126, shape=(), dtype=float32)",2,299
"tf.Tensor(0.4363381, shape=(), dtype=float32)",2,300
"tf.Tensor(0.4393588, shape=(), dtype=float32)",2,301
"tf.Tensor(0.42748392, shape=(), dtype=float32)",2,302
"tf.Tensor(0.4335795, shape=(), dtype=float32)",2,303
"tf.Tensor(0.42953938, shape=(), dtype=float32)",2,304
"tf.Tensor(0.41261315, shape=(), dtype=float32)",2,305
"tf.Tensor(0.4256439, shape=(), dtype=float32)",2,306
"tf.Tensor(0.4346279, shape=(), dtype=float32)",2,307
"tf.Tensor(0.43569925, shape=(), dtype=float32)",2,308
"tf.Tensor(0.421373, shape=(), dtype=float32)",2,309
"tf.Tensor(0.42106584, shape=(), dtype=float32)",2,310
"tf.Tensor(0.4146307, shape=(), dtype=float32)",2,311
"tf.Tensor(0.4201397, shape=(), dtype=float32)",2,312
"tf.Tensor(0.41428122, shape=(), dtype=float32)",2,313
"tf.Tensor(0.4334778, shape=(), dtype=float32)",2,314
"tf.Tensor(0.4293421, shape=(), dtype=float32)",2,315
"tf.Tensor(0.4178681, shape=(), dtype=float32)",2,316
"tf.Tensor(0.4258123, shape=(), dtype=float32)",2,317
"tf.Tensor(0.4312397, shape=(), dtype=float32)",2,318
"tf.Tensor(0.43115807, shape=(), dtype=float32)",2,319
"tf.Tensor(0.42697096, shape=(), dtype=float32)",2,320
"tf.Tensor(0.43258685, shape=(), dtype=float32)",2,321
"tf.Tensor(0.4248658, shape=(), dtype=float32)",2,322
"tf.Tensor(0.43666044, shape=(), dtype=float32)",2,323
"tf.Tensor(0.42905957, shape=(), dtype=float32)",2,324
"tf.Tensor(0.44089752, shape=(), dtype=float32)",2,325
"tf.Tensor(0.42848405, shape=(), dtype=float32)",2,326
"tf.Tensor(0.42439404, shape=(), dtype=float32)",2,327
"tf.Tensor(0.43152207, shape=(), dtype=float32)",2,328
"tf.Tensor(0.42155272, shape=(), dtype=float32)",2,329
"tf.Tensor(0.41126576, shape=(), dtype=float32)",2,330
"tf.Tensor(0.42248744, shape=(), dtype=float32)",2,331
"tf.Tensor(0.42353424, shape=(), dtype=float32)",2,332
"tf.Tensor(0.42094183, shape=(), dtype=float32)",2,333
"tf.Tensor(0.4181447, shape=(), dtype=float32)",2,334
"tf.Tensor(0.41671997, shape=(), dtype=float32)",2,335
"tf.Tensor(0.43610036, shape=(), dtype=float32)",2,336
"tf.Tensor(0.4202811, shape=(), dtype=float32)",2,337
"tf.Tensor(0.4341874, shape=(), dtype=float32)",2,338
"tf.Tensor(0.4367661, shape=(), dtype=float32)",2,339
"tf.Tensor(0.43033165, shape=(), dtype=float32)",2,340
"tf.Tensor(0.4420363, shape=(), dtype=float32)",2,341
"tf.Tensor(0.41810602, shape=(), dtype=float32)",2,342
"tf.Tensor(0.42927116, shape=(), dtype=float32)",2,343
"tf.Tensor(0.43055567, shape=(), dtype=float32)",2,344
"tf.Tensor(0.43075287, shape=(), dtype=float32)",2,345
"tf.Tensor(0.42262763, shape=(), dtype=float32)",2,346
"tf.Tensor(0.4343734, shape=(), dtype=float32)",2,347
"tf.Tensor(0.4426374, shape=(), dtype=float32)",2,348
"tf.Tensor(0.44501415, shape=(), dtype=float32)",2,349
"tf.Tensor(0.41969454, shape=(), dtype=float32)",2,350
"tf.Tensor(0.42232728, shape=(), dtype=float32)",2,351
"tf.Tensor(0.42650932, shape=(), dtype=float32)",2,352
"tf.Tensor(0.4302337, shape=(), dtype=float32)",2,353
"tf.Tensor(0.4275239, shape=(), dtype=float32)",2,354
"tf.Tensor(0.4421258, shape=(), dtype=float32)",2,355
"tf.Tensor(0.4276621, shape=(), dtype=float32)",2,356
"tf.Tensor(0.43897504, shape=(), dtype=float32)",2,357
"tf.Tensor(0.4406763, shape=(), dtype=float32)",2,358
"tf.Tensor(0.4255248, shape=(), dtype=float32)",2,359
"tf.Tensor(0.4411046, shape=(), dtype=float32)",2,360
"tf.Tensor(0.4371859, shape=(), dtype=float32)",2,361
"tf.Tensor(0.4192481, shape=(), dtype=float32)",2,362
"tf.Tensor(0.4274308, shape=(), dtype=float32)",2,363
"tf.Tensor(0.43917498, shape=(), dtype=float32)",2,364
"tf.Tensor(0.42819542, shape=(), dtype=float32)",2,365
"tf.Tensor(0.41267616, shape=(), dtype=float32)",2,366
"tf.Tensor(0.4200123, shape=(), dtype=float32)",2,367
"tf.Tensor(0.43858206, shape=(), dtype=float32)",2,368
"tf.Tensor(0.42756018, shape=(), dtype=float32)",2,369
"tf.Tensor(0.43031907, shape=(), dtype=float32)",2,370
"tf.Tensor(0.41988608, shape=(), dtype=float32)",2,371
"tf.Tensor(0.42233205, shape=(), dtype=float32)",2,372
"tf.Tensor(0.42735833, shape=(), dtype=float32)",2,373
"tf.Tensor(0.4239341, shape=(), dtype=float32)",2,374
"tf.Tensor(0.4367841, shape=(), dtype=float32)",2,375
"tf.Tensor(0.41955066, shape=(), dtype=float32)",2,376
"tf.Tensor(0.41920805, shape=(), dtype=float32)",2,377
"tf.Tensor(0.4295265, shape=(), dtype=float32)",2,378
"tf.Tensor(0.42826894, shape=(), dtype=float32)",2,379
"tf.Tensor(0.42463428, shape=(), dtype=float32)",2,380
"tf.Tensor(0.43905538, shape=(), dtype=float32)",2,381
"tf.Tensor(0.42605683, shape=(), dtype=float32)",2,382
"tf.Tensor(0.41513556, shape=(), dtype=float32)",2,383
"tf.Tensor(0.42643374, shape=(), dtype=float32)",2,384
"tf.Tensor(0.42729202, shape=(), dtype=float32)",2,385
"tf.Tensor(0.449081, shape=(), dtype=float32)",2,386
"tf.Tensor(0.41860598, shape=(), dtype=float32)",2,387
"tf.Tensor(0.43003777, shape=(), dtype=float32)",2,388
"tf.Tensor(0.41800427, shape=(), dtype=float32)",2,389
"tf.Tensor(0.43297508, shape=(), dtype=float32)",2,390
"tf.Tensor(0.42911977, shape=(), dtype=float32)",2,391
"tf.Tensor(0.42925966, shape=(), dtype=float32)",2,392
"tf.Tensor(0.43332192, shape=(), dtype=float32)",2,393
"tf.Tensor(0.42870733, shape=(), dtype=float32)",2,394
"tf.Tensor(0.42147097, shape=(), dtype=float32)",2,395
"tf.Tensor(0.42058888, shape=(), dtype=float32)",2,396
"tf.Tensor(0.4302094, shape=(), dtype=float32)",2,397
"tf.Tensor(0.423727, shape=(), dtype=float32)",2,398
"tf.Tensor(0.42556506, shape=(), dtype=float32)",2,399
"tf.Tensor(0.43611425, shape=(), dtype=float32)",2,400
"tf.Tensor(0.4224481, shape=(), dtype=float32)",2,401
"tf.Tensor(0.42592, shape=(), dtype=float32)",2,402
"tf.Tensor(0.4254412, shape=(), dtype=float32)",2,403
"tf.Tensor(0.42263988, shape=(), dtype=float32)",2,404
"tf.Tensor(0.43625587, shape=(), dtype=float32)",2,405
"tf.Tensor(0.44212347, shape=(), dtype=float32)",2,406
"tf.Tensor(0.42224556, shape=(), dtype=float32)",2,407
"tf.Tensor(0.42351574, shape=(), dtype=float32)",2,408
"tf.Tensor(0.42514706, shape=(), dtype=float32)",2,409
"tf.Tensor(0.41529566, shape=(), dtype=float32)",2,410
"tf.Tensor(0.44503152, shape=(), dtype=float32)",2,411
"tf.Tensor(0.43821663, shape=(), dtype=float32)",2,412
"tf.Tensor(0.4235115, shape=(), dtype=float32)",2,413
"tf.Tensor(0.4251991, shape=(), dtype=float32)",2,414
"tf.Tensor(0.4245031, shape=(), dtype=float32)",2,415
"tf.Tensor(0.42521846, shape=(), dtype=float32)",2,416
"tf.Tensor(0.44025645, shape=(), dtype=float32)",2,417
"tf.Tensor(0.42692453, shape=(), dtype=float32)",2,418
"tf.Tensor(0.4217493, shape=(), dtype=float32)",2,419
"tf.Tensor(0.42691934, shape=(), dtype=float32)",2,420
"tf.Tensor(0.43397492, shape=(), dtype=float32)",2,421
"tf.Tensor(0.4194755, shape=(), dtype=float32)",2,422
"tf.Tensor(0.4340179, shape=(), dtype=float32)",2,423
"tf.Tensor(0.42780817, shape=(), dtype=float32)",2,424
"tf.Tensor(0.4220605, shape=(), dtype=float32)",2,425
"tf.Tensor(0.42625114, shape=(), dtype=float32)",2,426
"tf.Tensor(0.41884714, shape=(), dtype=float32)",2,427
"tf.Tensor(0.42517424, shape=(), dtype=float32)",2,428
"tf.Tensor(0.41495505, shape=(), dtype=float32)",2,429
"tf.Tensor(0.42654797, shape=(), dtype=float32)",2,430
"tf.Tensor(0.41686603, shape=(), dtype=float32)",2,431
"tf.Tensor(0.42994457, shape=(), dtype=float32)",2,432
"tf.Tensor(0.4298972, shape=(), dtype=float32)",2,433
"tf.Tensor(0.43791157, shape=(), dtype=float32)",2,434
"tf.Tensor(0.417853, shape=(), dtype=float32)",2,435
"tf.Tensor(0.42614728, shape=(), dtype=float32)",2,436
"tf.Tensor(0.42178246, shape=(), dtype=float32)",2,437
"tf.Tensor(0.42185837, shape=(), dtype=float32)",2,438
"tf.Tensor(0.42416972, shape=(), dtype=float32)",2,439
"tf.Tensor(0.43355742, shape=(), dtype=float32)",2,440
"tf.Tensor(0.42501116, shape=(), dtype=float32)",2,441
"tf.Tensor(0.43535775, shape=(), dtype=float32)",2,442
"tf.Tensor(0.42762822, shape=(), dtype=float32)",2,443
"tf.Tensor(0.4123088, shape=(), dtype=float32)",2,444
"tf.Tensor(0.4241336, shape=(), dtype=float32)",2,445
"tf.Tensor(0.42387587, shape=(), dtype=float32)",2,446
"tf.Tensor(0.4299153, shape=(), dtype=float32)",2,447
"tf.Tensor(0.42967537, shape=(), dtype=float32)",2,448
"tf.Tensor(0.4444065, shape=(), dtype=float32)",2,449
"tf.Tensor(0.4191295, shape=(), dtype=float32)",2,450
"tf.Tensor(0.43161082, shape=(), dtype=float32)",2,451
"tf.Tensor(0.43792915, shape=(), dtype=float32)",2,452
"tf.Tensor(0.42097312, shape=(), dtype=float32)",2,453
"tf.Tensor(0.43372995, shape=(), dtype=float32)",2,454
"tf.Tensor(0.4131489, shape=(), dtype=float32)",2,455
"tf.Tensor(0.4259342, shape=(), dtype=float32)",2,456
"tf.Tensor(0.42511326, shape=(), dtype=float32)",2,457
"tf.Tensor(0.42729867, shape=(), dtype=float32)",2,458
"tf.Tensor(0.4269992, shape=(), dtype=float32)",2,459
"tf.Tensor(0.42010134, shape=(), dtype=float32)",2,460
"tf.Tensor(0.42387828, shape=(), dtype=float32)",2,461
"tf.Tensor(0.42604873, shape=(), dtype=float32)",2,462
"tf.Tensor(0.42945552, shape=(), dtype=float32)",2,463
"tf.Tensor(0.43061748, shape=(), dtype=float32)",2,464
"tf.Tensor(0.4253425, shape=(), dtype=float32)",2,465
"tf.Tensor(0.42655963, shape=(), dtype=float32)",2,466
"tf.Tensor(0.43029046, shape=(), dtype=float32)",2,467
"tf.Tensor(0.43050808, shape=(), dtype=float32)",2,468
"tf.Tensor(0.4109367, shape=(), dtype=float32)",2,469
"tf.Tensor(0.43664175, shape=(), dtype=float32)",2,470
"tf.Tensor(0.42486852, shape=(), dtype=float32)",2,471
"tf.Tensor(0.42723745, shape=(), dtype=float32)",2,472
"tf.Tensor(0.43535626, shape=(), dtype=float32)",2,473
"tf.Tensor(0.41278154, shape=(), dtype=float32)",2,474
"tf.Tensor(0.429995, shape=(), dtype=float32)",2,475
"tf.Tensor(0.42515862, shape=(), dtype=float32)",2,476
"tf.Tensor(0.42756584, shape=(), dtype=float32)",2,477
